Method,Dataset,MAE
XGBOOST+Top3 - MEAN,1566_hill-valley,0.0894666666666666
XGBOOST+Top3 - MEDIAN,1566_hill-valley,0.0979499999999999
XGBOOST+Top3 - MEAN,1570_wilt,0.0617999999999999
XGBOOST+Top3 - MEDIAN,1570_wilt,0.0457499999999999
XGBOOST+Top3 - MEAN,1600_SPECTF,0.0867166666666666
XGBOOST+Top3 - MEDIAN,1600_SPECTF,0.0643
XGBOOST+Top3 - MEAN,16_mfeat-karhunen,0.0279666666666666
XGBOOST+Top3 - MEDIAN,16_mfeat-karhunen,0.02325
XGBOOST+Top3 - MEAN,182_satimage,0.0039666666666666
XGBOOST+Top3 - MEDIAN,182_satimage,0.0030999999999999
XGBOOST+Top3 - MEAN,187_wine,0.0230499999999999
XGBOOST+Top3 - MEDIAN,187_wine,0.025
XGBOOST+Top3 - MEAN,18_mfeat-morphological,0.0077
XGBOOST+Top3 - MEDIAN,18_mfeat-morphological,0.0063
XGBOOST+Top3 - MEAN,20_mfeat-pixel,0.0150166666666666
XGBOOST+Top3 - MEDIAN,20_mfeat-pixel,0.01415
XGBOOST+Top3 - MEAN,22_mfeat-zernike,0.0464166666666666
XGBOOST+Top3 - MEDIAN,22_mfeat-zernike,0.0471
XGBOOST+Top3 - MEAN,23_cmc,0.0684833333333333
XGBOOST+Top3 - MEDIAN,23_cmc,0.0470999999999999
XGBOOST+Top3 - MEAN,28_optdigits,0.0232666666666666
XGBOOST+Top3 - MEDIAN,28_optdigits,0.02095
XGBOOST+Top3 - MEAN,292_Australian,0.0158999999999999
XGBOOST+Top3 - MEDIAN,292_Australian,0.0144499999999999
XGBOOST+Top3 - MEAN,294_satellite_image,0.0078499999999999
XGBOOST+Top3 - MEDIAN,294_satellite_image,0.0072
XGBOOST+Top3 - MEAN,30_page-blocks,0.0164666666666666
XGBOOST+Top3 - MEDIAN,30_page-blocks,0.0180999999999999
XGBOOST+Top3 - MEAN,311_oil_spill,0.0401833333333333
XGBOOST+Top3 - MEDIAN,311_oil_spill,0.0404999999999999
XGBOOST+Top3 - MEAN,312_scene,0.0038166666666666
XGBOOST+Top3 - MEDIAN,312_scene,0.0041499999999999
XGBOOST+Top3 - MEAN,316_yeast_ml8,0.3813333333333334
XGBOOST+Top3 - MEDIAN,316_yeast_ml8,0.337
XGBOOST+Top3 - MEAN,329_hayes-roth,0.0627166666666666
XGBOOST+Top3 - MEDIAN,329_hayes-roth,0.05685
XGBOOST+Top3 - MEAN,333_monks-problems-1,0.0340166666666666
XGBOOST+Top3 - MEDIAN,333_monks-problems-1,0.03595
XGBOOST+Top3 - MEAN,334_monks-problems-2,0.289
XGBOOST+Top3 - MEDIAN,334_monks-problems-2,0.5
XGBOOST+Top3 - MEAN,335_monks-problems-3,0.071
XGBOOST+Top3 - MEDIAN,335_monks-problems-3,0.00815
XGBOOST+Top3 - MEAN,336_SPECT,0.2039333333333333
XGBOOST+Top3 - MEDIAN,336_SPECT,0.1877
XGBOOST+Top3 - MEAN,36_segment,0.0065666666666666
XGBOOST+Top3 - MEDIAN,36_segment,0.0036499999999999
XGBOOST+Top3 - MEAN,375_JapaneseVowels,0.0110666666666666
XGBOOST+Top3 - MEDIAN,375_JapaneseVowels,0.0057499999999999
XGBOOST+Top3 - MEAN,377_synthetic_control,0.0074999999999999
XGBOOST+Top3 - MEDIAN,377_synthetic_control,0.0033999999999999
XGBOOST+Top3 - MEAN,37_diabetes,0.0421333333333333
XGBOOST+Top3 - MEDIAN,37_diabetes,0.0485999999999999
XGBOOST+Top3 - MEAN,40474_thyroid-allbp,0.01795
XGBOOST+Top3 - MEDIAN,40474_thyroid-allbp,0.0233
XGBOOST+Top3 - MEAN,40475_thyroid-allhyper,0.0312833333333333
XGBOOST+Top3 - MEDIAN,40475_thyroid-allhyper,0.03465
XGBOOST+Top3 - MEAN,40496_LED-display-domain-7digit,0.19235
XGBOOST+Top3 - MEDIAN,40496_LED-display-domain-7digit,0.16845
XGBOOST+Top3 - MEAN,40733_yeast,0.1287666666666666
XGBOOST+Top3 - MEDIAN,40733_yeast,0.07955
XGBOOST+Top3 - MEAN,40877_seeds,0.0061666666666666
XGBOOST+Top3 - MEDIAN,40877_seeds,0.0046999999999999
XGBOOST+Top3 - MEAN,40_sonar,0.0235166666666666
XGBOOST+Top3 - MEDIAN,40_sonar,0.0359499999999999
XGBOOST+Top3 - MEAN,43_haberman,0.1879666666666666
XGBOOST+Top3 - MEDIAN,43_haberman,0.18955
XGBOOST+Top3 - MEAN,44_spambase,0.01075
XGBOOST+Top3 - MEDIAN,44_spambase,0.00885
XGBOOST+Top3 - MEAN,450_analcatdata_lawsuit,0.27085
XGBOOST+Top3 - MEDIAN,450_analcatdata_lawsuit,0.2481
XGBOOST+Top3 - MEAN,4538_GesturePhaseSegmentationProcessed,0.0534
XGBOOST+Top3 - MEDIAN,4538_GesturePhaseSegmentationProcessed,0.0394
XGBOOST+Top3 - MEAN,458_analcatdata_authorship,0.0079333333333333
XGBOOST+Top3 - MEDIAN,458_analcatdata_authorship,0.0059
XGBOOST+Top3 - MEAN,461_analcatdata_creditscore,0.0744666666666666
XGBOOST+Top3 - MEDIAN,461_analcatdata_creditscore,0.0502499999999999
XGBOOST+Top3 - MEAN,463_backache,0.4880000000000001
XGBOOST+Top3 - MEDIAN,463_backache,0.4820000000000001
XGBOOST+Top3 - MEAN,464_prnn_synth,0.0152666666666666
XGBOOST+Top3 - MEDIAN,464_prnn_synth,0.01615
XGBOOST+Top3 - MEAN,48_tae,0.3072833333333333
XGBOOST+Top3 - MEDIAN,48_tae,0.3072999999999999
XGBOOST+Top3 - MEAN,53_heart-statlog,0.1623166666666667
XGBOOST+Top3 - MEDIAN,53_heart-statlog,0.15405
XGBOOST+Top3 - MEAN,54_vehicle,0.0117333333333333
XGBOOST+Top3 - MEDIAN,54_vehicle,0.01515
XGBOOST+Top3 - MEAN,59_ionosphere,0.0623833333333333
XGBOOST+Top3 - MEDIAN,59_ionosphere,0.05605
XGBOOST+Top3 - MEAN,60_waveform-5000,0.0139166666666666
XGBOOST+Top3 - MEDIAN,60_waveform-5000,0.01005
XGBOOST+Top3 - MEAN,61_iris,2.463307335887066e-17
XGBOOST+Top3 - MEDIAN,61_iris,0.0
XGBOOST+Top3 - MEAN,679_rmftsa_sleepdata,0.289
XGBOOST+Top3 - MEDIAN,679_rmftsa_sleepdata,0.5
XGBOOST+Top3 - MEAN,694_diggle_table_a2,0.0184833333333333
XGBOOST+Top3 - MEDIAN,694_diggle_table_a2,0.0069499999999999
XGBOOST+Top3 - MEAN,AedesQuinx,0.0134499999999999
XGBOOST+Top3 - MEDIAN,AedesQuinx,0.01245
XGBOOST+Top3 - MEAN,AedesSex,0.00515
XGBOOST+Top3 - MEDIAN,AedesSex,0.00475
XGBOOST+Top3 - MEAN,anuranCalls,0.0082666666666666
XGBOOST+Top3 - MEDIAN,anuranCalls,0.00605
XGBOOST+Top3 - MEAN,ArabicDigit,0.0027999999999999
XGBOOST+Top3 - MEDIAN,ArabicDigit,0.0026
XGBOOST+Top3 - MEAN,BNG,0.0057499999999999
XGBOOST+Top3 - MEDIAN,BNG,0.0051
XGBOOST+Top3 - MEAN,click-prediction,0.1689666666666666
XGBOOST+Top3 - MEDIAN,click-prediction,0.0539
XGBOOST+Top3 - MEAN,cmc,0.07565
XGBOOST+Top3 - MEDIAN,cmc,0.0536499999999999
XGBOOST+Top3 - MEAN,covtype_reduced,0.0230666666666666
XGBOOST+Top3 - MEDIAN,covtype_reduced,0.02125
XGBOOST+Top3 - MEAN,default_credit_card_clients,0.0772666666666666
XGBOOST+Top3 - MEDIAN,default_credit_card_clients,0.06565
XGBOOST+Top3 - MEAN,eeg,0.06915
XGBOOST+Top3 - MEDIAN,eeg,0.06735
XGBOOST+Top3 - MEAN,HTRU,0.0170333333333333
XGBOOST+Top3 - MEDIAN,HTRU,0.0120999999999999
XGBOOST+Top3 - MEAN,jm1-processed,0.0640166666666666
XGBOOST+Top3 - MEDIAN,jm1-processed,0.05695
XGBOOST+Top3 - MEAN,letter-recognition,0.1801333333333333
XGBOOST+Top3 - MEDIAN,letter-recognition,0.0446499999999999
XGBOOST+Top3 - MEAN,magic,0.0324
XGBOOST+Top3 - MEDIAN,magic,0.0232499999999999
XGBOOST+Top3 - MEAN,mozilla,0.0142499999999999
XGBOOST+Top3 - MEDIAN,mozilla,0.0115499999999999
XGBOOST+Top3 - MEAN,namao,0.0082333333333333
XGBOOST+Top3 - MEDIAN,namao,0.0060999999999999
XGBOOST+Top3 - MEAN,occupancy,0.0053333333333333
XGBOOST+Top3 - MEDIAN,occupancy,0.0024
XGBOOST+Top3 - MEAN,phoneme,0.0409333333333333
XGBOOST+Top3 - MEDIAN,phoneme,0.03895
XGBOOST+Top3 - MEAN,spambase,0.01015
XGBOOST+Top3 - MEDIAN,spambase,0.0082499999999999
XGBOOST+Top3 - MEAN,winetype,0.0023166666666666
XGBOOST+Top3 - MEDIAN,winetype,0.00235
SVM+Top3 - MEAN,1043_ada_agnostic,0.0574833333333333
SVM+Top3 - MEDIAN,1043_ada_agnostic,0.04565
SVM+Top3 - MEAN,1048_jEdit_4,0.0955833333333333
SVM+Top3 - MEDIAN,1048_jEdit_4,0.1025
SVM+Top3 - MEAN,1049_pc4,0.0896166666666666
SVM+Top3 - MEDIAN,1049_pc4,0.0472499999999999
SVM+Top3 - MEAN,1050_pc3,0.2216833333333333
SVM+Top3 - MEDIAN,1050_pc3,0.21005
SVM+Top3 - MEAN,1054_mc2,0.0630833333333333
SVM+Top3 - MEDIAN,1054_mc2,0.0299999999999999
SVM+Top3 - MEAN,1056_mc1,0.2113166666666666
SVM+Top3 - MEDIAN,1056_mc1,0.1665999999999999
SVM+Top3 - MEAN,1061_ar4,0.3529833333333333
SVM+Top3 - MEDIAN,1061_ar4,0.43655
SVM+Top3 - MEAN,1065_kc3,0.368
SVM+Top3 - MEDIAN,1065_kc3,0.337
SVM+Top3 - MEAN,1066_kc1-binary,0.0484666666666666
SVM+Top3 - MEDIAN,1066_kc1-binary,0.0237499999999999
SVM+Top3 - MEAN,1068_pc1,0.2956666666666667
SVM+Top3 - MEDIAN,1068_pc1,0.263
SVM+Top3 - MEAN,1069_pc2,0.4689000000000001
SVM+Top3 - MEDIAN,1069_pc2,0.4766999999999999
SVM+Top3 - MEAN,1071_mw1,0.33685
SVM+Top3 - MEDIAN,1071_mw1,0.3224999999999999
SVM+Top3 - MEAN,1073_jEdit_4,0.1303833333333333
SVM+Top3 - MEDIAN,1073_jEdit_4,0.1212
SVM+Top3 - MEAN,1075_datatrieve,0.4755999999999999
SVM+Top3 - MEDIAN,1075_datatrieve,0.4739999999999999
SVM+Top3 - MEAN,1115_teachingAssistant,0.2852333333333333
SVM+Top3 - MEDIAN,1115_teachingAssistant,0.27575
SVM+Top3 - MEAN,1121_badges2,2.463307335887066e-17
SVM+Top3 - MEDIAN,1121_badges2,0.0
SVM+Top3 - MEAN,1167_pc1_req,0.1331833333333333
SVM+Top3 - MEDIAN,1167_pc1_req,0.13445
SVM+Top3 - MEAN,11_balance-scale,0.0237999999999999
SVM+Top3 - MEDIAN,11_balance-scale,0.0234999999999999
SVM+Top3 - MEAN,12_mfeat-factors,0.0082499999999999
SVM+Top3 - MEDIAN,12_mfeat-factors,0.00695
SVM+Top3 - MEAN,1456_appendicitis,0.2750333333333333
SVM+Top3 - MEDIAN,1456_appendicitis,0.27895
SVM+Top3 - MEAN,1460_banana,0.0771666666666666
SVM+Top3 - MEDIAN,1460_banana,0.0324999999999999
SVM+Top3 - MEAN,1462_banknote-authentication,0.0046166666666666
SVM+Top3 - MEDIAN,1462_banknote-authentication,0.0039999999999999
SVM+Top3 - MEAN,1464_blood-transfusion-service-center,0.1317833333333332
SVM+Top3 - MEDIAN,1464_blood-transfusion-service-center,0.1136499999999999
SVM+Top3 - MEAN,1465_breast-tissue,0.2448833333333334
SVM+Top3 - MEDIAN,1465_breast-tissue,0.25595
SVM+Top3 - MEAN,1466_cardiotocography,0.00475
SVM+Top3 - MEDIAN,1466_cardiotocography,0.0
SVM+Top3 - MEAN,1467_climate-model-simulation-crashes,0.364
SVM+Top3 - MEDIAN,1467_climate-model-simulation-crashes,0.317
SVM+Top3 - MEAN,1473_fertility,0.289
SVM+Top3 - MEDIAN,1473_fertility,0.5
SVM+Top3 - MEAN,1475_first-order-theorem-proving,0.0335833333333333
SVM+Top3 - MEDIAN,1475_first-order-theorem-proving,0.0316
SVM+Top3 - MEAN,1479_hill-valley,0.0204166666666666
SVM+Top3 - MEDIAN,1479_hill-valley,0.0193999999999999
SVM+Top3 - MEAN,1484_lsvt,0.0427833333333333
SVM+Top3 - MEDIAN,1484_lsvt,0.0905
SVM+Top3 - MEAN,1485_madelon,0.0687999999999999
SVM+Top3 - MEDIAN,1485_madelon,0.0768999999999999
SVM+Top3 - MEAN,1487_ozone-level-8hr,0.13355
SVM+Top3 - MEDIAN,1487_ozone-level-8hr,0.11155
SVM+Top3 - MEAN,1488_parkinsons,0.0885166666666666
SVM+Top3 - MEDIAN,1488_parkinsons,0.062
SVM+Top3 - MEAN,1489_phoneme,0.0344666666666666
SVM+Top3 - MEDIAN,1489_phoneme,0.0341999999999999
SVM+Top3 - MEAN,1490_planning-relax,0.5
SVM+Top3 - MEDIAN,1490_planning-relax,0.5
SVM+Top3 - MEAN,1494_qsar-biodeg,0.0301166666666666
SVM+Top3 - MEDIAN,1494_qsar-biodeg,0.03805
SVM+Top3 - MEAN,1495_qualitative-bankruptcy,0.0367333333333333
SVM+Top3 - MEDIAN,1495_qualitative-bankruptcy,0.0247499999999999
SVM+Top3 - MEAN,1496_ringnorm,0.0268166666666666
SVM+Top3 - MEDIAN,1496_ringnorm,0.02695
SVM+Top3 - MEAN,1497_wall-robot-navigation,0.01945
SVM+Top3 - MEDIAN,1497_wall-robot-navigation,0.01855
SVM+Top3 - MEAN,1498_sa-heart,0.04085
SVM+Top3 - MEDIAN,1498_sa-heart,0.04185
SVM+Top3 - MEAN,14_mfeat-fourier,0.0145166666666666
SVM+Top3 - MEDIAN,14_mfeat-fourier,0.01105
SVM+Top3 - MEAN,1501_semeion,0.0068499999999999
SVM+Top3 - MEDIAN,1501_semeion,0.0068999999999999
SVM+Top3 - MEAN,1504_steel-plates-fault,0.0022833333333333
SVM+Top3 - MEDIAN,1504_steel-plates-fault,0.00065
SVM+Top3 - MEAN,1506_thoracic-surgery,0.327
SVM+Top3 - MEDIAN,1506_thoracic-surgery,0.281
SVM+Top3 - MEAN,1507_twonorm,0.0024
SVM+Top3 - MEDIAN,1507_twonorm,0.0027499999999999
SVM+Top3 - MEAN,1508_user-knowledge,0.01405
SVM+Top3 - MEDIAN,1508_user-knowledge,0.01765
SVM+Top3 - MEAN,1510_wdbc,0.0057833333333333
SVM+Top3 - MEDIAN,1510_wdbc,0.0046499999999999
SVM+Top3 - MEAN,1511_wholesale-customers,0.0151
SVM+Top3 - MEDIAN,1511_wholesale-customers,0.01925
SVM+Top3 - MEAN,1512_heart-long-beach,0.4880000000000001
SVM+Top3 - MEDIAN,1512_heart-long-beach,0.482
SVM+Top3 - MEAN,1519_robot-failures-lp4,0.0237999999999999
SVM+Top3 - MEDIAN,1519_robot-failures-lp4,0.0246999999999999
SVM+Top3 - MEAN,1520_robot-failures-lp5,0.3143000000000001
SVM+Top3 - MEDIAN,1520_robot-failures-lp5,0.2785
SVM+Top3 - MEAN,1523_vertebra-column,0.0110999999999999
SVM+Top3 - MEDIAN,1523_vertebra-column,0.0109499999999999
SVM+Top3 - MEAN,1526_wall-robot-navigation,0.0229999999999999
SVM+Top3 - MEDIAN,1526_wall-robot-navigation,0.0221999999999999
SVM+Top3 - MEAN,1527_volcanoes-a1,0.0185
SVM+Top3 - MEDIAN,1527_volcanoes-a1,0.02235
SVM+Top3 - MEAN,1528_volcanoes-a2,0.08635
SVM+Top3 - MEDIAN,1528_volcanoes-a2,0.0905499999999999
SVM+Top3 - MEAN,1529_volcanoes-a3,0.0813833333333333
SVM+Top3 - MEDIAN,1529_volcanoes-a3,0.06885
SVM+Top3 - MEAN,1530_volcanoes-a4,0.0602833333333333
SVM+Top3 - MEDIAN,1530_volcanoes-a4,0.0286
SVM+Top3 - MEAN,1535_volcanoes-b5,0.1218333333333333
SVM+Top3 - MEDIAN,1535_volcanoes-b5,0.08605
SVM+Top3 - MEAN,1538_volcanoes-d1,0.289
SVM+Top3 - MEDIAN,1538_volcanoes-d1,0.5
SVM+Top3 - MEAN,1539_volcanoes-d2,0.289
SVM+Top3 - MEDIAN,1539_volcanoes-d2,0.5
SVM+Top3 - MEAN,1540_volcanoes-d3,0.12805
SVM+Top3 - MEDIAN,1540_volcanoes-d3,0.1081999999999999
SVM+Top3 - MEAN,1541_volcanoes-d4,0.1675333333333333
SVM+Top3 - MEDIAN,1541_volcanoes-d4,0.1682999999999999
SVM+Top3 - MEAN,1547_autoUniv-au1-1000,0.18995
SVM+Top3 - MEDIAN,1547_autoUniv-au1-1000,0.27
SVM+Top3 - MEAN,1559_breast-tissue,0.1198166666666666
SVM+Top3 - MEDIAN,1559_breast-tissue,0.1151999999999999
SVM+Top3 - MEAN,1565_heart-h,0.1059333333333333
SVM+Top3 - MEDIAN,1565_heart-h,0.08685
SVM+Top3 - MEAN,1566_hill-valley,0.0894666666666666
SVM+Top3 - MEDIAN,1566_hill-valley,0.0979499999999999
SVM+Top3 - MEAN,1570_wilt,0.0617999999999999
SVM+Top3 - MEDIAN,1570_wilt,0.0457499999999999
SVM+Top3 - MEAN,1600_SPECTF,0.0867166666666666
SVM+Top3 - MEDIAN,1600_SPECTF,0.0643
SVM+Top3 - MEAN,16_mfeat-karhunen,0.0279666666666666
SVM+Top3 - MEDIAN,16_mfeat-karhunen,0.02325
SVM+Top3 - MEAN,182_satimage,0.0039666666666666
SVM+Top3 - MEDIAN,182_satimage,0.0030999999999999
SVM+Top3 - MEAN,187_wine,0.0230499999999999
SVM+Top3 - MEDIAN,187_wine,0.025
SVM+Top3 - MEAN,18_mfeat-morphological,0.0077
SVM+Top3 - MEDIAN,18_mfeat-morphological,0.0063
SVM+Top3 - MEAN,20_mfeat-pixel,0.0150166666666666
SVM+Top3 - MEDIAN,20_mfeat-pixel,0.01415
SVM+Top3 - MEAN,22_mfeat-zernike,0.0464166666666666
SVM+Top3 - MEDIAN,22_mfeat-zernike,0.0471
SVM+Top3 - MEAN,23_cmc,0.0684833333333333
SVM+Top3 - MEDIAN,23_cmc,0.0470999999999999
SVM+Top3 - MEAN,28_optdigits,0.0232666666666666
SVM+Top3 - MEDIAN,28_optdigits,0.02095
SVM+Top3 - MEAN,292_Australian,0.0158999999999999
SVM+Top3 - MEDIAN,292_Australian,0.0144499999999999
SVM+Top3 - MEAN,294_satellite_image,0.0078499999999999
SVM+Top3 - MEDIAN,294_satellite_image,0.0072
SVM+Top3 - MEAN,30_page-blocks,0.0164666666666666
SVM+Top3 - MEDIAN,30_page-blocks,0.0180999999999999
SVM+Top3 - MEAN,311_oil_spill,0.0401833333333333
SVM+Top3 - MEDIAN,311_oil_spill,0.0404999999999999
SVM+Top3 - MEAN,312_scene,0.0038166666666666
SVM+Top3 - MEDIAN,312_scene,0.0041499999999999
SVM+Top3 - MEAN,316_yeast_ml8,0.3813333333333334
SVM+Top3 - MEDIAN,316_yeast_ml8,0.337
SVM+Top3 - MEAN,329_hayes-roth,0.0627166666666666
SVM+Top3 - MEDIAN,329_hayes-roth,0.05685
SVM+Top3 - MEAN,333_monks-problems-1,0.0340166666666666
SVM+Top3 - MEDIAN,333_monks-problems-1,0.03595
SVM+Top3 - MEAN,334_monks-problems-2,0.289
SVM+Top3 - MEDIAN,334_monks-problems-2,0.5
SVM+Top3 - MEAN,335_monks-problems-3,0.071
SVM+Top3 - MEDIAN,335_monks-problems-3,0.00815
SVM+Top3 - MEAN,336_SPECT,0.2039333333333333
SVM+Top3 - MEDIAN,336_SPECT,0.1877
SVM+Top3 - MEAN,36_segment,0.0065666666666666
SVM+Top3 - MEDIAN,36_segment,0.0036499999999999
SVM+Top3 - MEAN,375_JapaneseVowels,0.0110666666666666
SVM+Top3 - MEDIAN,375_JapaneseVowels,0.0057499999999999
SVM+Top3 - MEAN,377_synthetic_control,0.0074999999999999
SVM+Top3 - MEDIAN,377_synthetic_control,0.0033999999999999
SVM+Top3 - MEAN,37_diabetes,0.0421333333333333
SVM+Top3 - MEDIAN,37_diabetes,0.0485999999999999
SVM+Top3 - MEAN,40474_thyroid-allbp,0.01795
SVM+Top3 - MEDIAN,40474_thyroid-allbp,0.0233
SVM+Top3 - MEAN,40475_thyroid-allhyper,0.0312833333333333
SVM+Top3 - MEDIAN,40475_thyroid-allhyper,0.03465
SVM+Top3 - MEAN,40496_LED-display-domain-7digit,0.19235
SVM+Top3 - MEDIAN,40496_LED-display-domain-7digit,0.16845
SVM+Top3 - MEAN,40733_yeast,0.1287666666666666
SVM+Top3 - MEDIAN,40733_yeast,0.07955
SVM+Top3 - MEAN,40877_seeds,0.0061666666666666
SVM+Top3 - MEDIAN,40877_seeds,0.0046999999999999
SVM+Top3 - MEAN,40_sonar,0.0235166666666666
SVM+Top3 - MEDIAN,40_sonar,0.0359499999999999
SVM+Top3 - MEAN,43_haberman,0.1879666666666666
SVM+Top3 - MEDIAN,43_haberman,0.18955
SVM+Top3 - MEAN,44_spambase,0.01075
SVM+Top3 - MEDIAN,44_spambase,0.00885
SVM+Top3 - MEAN,450_analcatdata_lawsuit,0.27085
SVM+Top3 - MEDIAN,450_analcatdata_lawsuit,0.2481
SVM+Top3 - MEAN,4538_GesturePhaseSegmentationProcessed,0.0534
SVM+Top3 - MEDIAN,4538_GesturePhaseSegmentationProcessed,0.0394
SVM+Top3 - MEAN,458_analcatdata_authorship,0.0079333333333333
SVM+Top3 - MEDIAN,458_analcatdata_authorship,0.0059
SVM+Top3 - MEAN,461_analcatdata_creditscore,0.0744666666666666
SVM+Top3 - MEDIAN,461_analcatdata_creditscore,0.0502499999999999
SVM+Top3 - MEAN,463_backache,0.4880000000000001
SVM+Top3 - MEDIAN,463_backache,0.4820000000000001
SVM+Top3 - MEAN,464_prnn_synth,0.0152666666666666
SVM+Top3 - MEDIAN,464_prnn_synth,0.01615
SVM+Top3 - MEAN,48_tae,0.3072833333333333
SVM+Top3 - MEDIAN,48_tae,0.3072999999999999
SVM+Top3 - MEAN,53_heart-statlog,0.1623166666666667
SVM+Top3 - MEDIAN,53_heart-statlog,0.15405
SVM+Top3 - MEAN,54_vehicle,0.0117333333333333
SVM+Top3 - MEDIAN,54_vehicle,0.01515
SVM+Top3 - MEAN,59_ionosphere,0.0623833333333333
SVM+Top3 - MEDIAN,59_ionosphere,0.05605
SVM+Top3 - MEAN,60_waveform-5000,0.0139166666666666
SVM+Top3 - MEDIAN,60_waveform-5000,0.01005
SVM+Top3 - MEAN,61_iris,2.463307335887066e-17
SVM+Top3 - MEDIAN,61_iris,0.0
SVM+Top3 - MEAN,679_rmftsa_sleepdata,0.289
SVM+Top3 - MEDIAN,679_rmftsa_sleepdata,0.5
SVM+Top3 - MEAN,694_diggle_table_a2,0.0184833333333333
SVM+Top3 - MEDIAN,694_diggle_table_a2,0.0069499999999999
SVM+Top3 - MEAN,AedesQuinx,0.0134499999999999
SVM+Top3 - MEDIAN,AedesQuinx,0.01245
SVM+Top3 - MEAN,AedesSex,0.00515
SVM+Top3 - MEDIAN,AedesSex,0.00475
SVM+Top3 - MEAN,anuranCalls,0.0082666666666666
SVM+Top3 - MEDIAN,anuranCalls,0.00605
SVM+Top3 - MEAN,ArabicDigit,0.0027999999999999
SVM+Top3 - MEDIAN,ArabicDigit,0.0026
SVM+Top3 - MEAN,BNG,0.0057499999999999
SVM+Top3 - MEDIAN,BNG,0.0051
SVM+Top3 - MEAN,click-prediction,0.1689666666666666
SVM+Top3 - MEDIAN,click-prediction,0.0539
SVM+Top3 - MEAN,cmc,0.07565
SVM+Top3 - MEDIAN,cmc,0.0536499999999999
SVM+Top3 - MEAN,covtype_reduced,0.0230666666666666
SVM+Top3 - MEDIAN,covtype_reduced,0.02125
SVM+Top3 - MEAN,default_credit_card_clients,0.0772666666666666
SVM+Top3 - MEDIAN,default_credit_card_clients,0.06565
SVM+Top3 - MEAN,eeg,0.06915
SVM+Top3 - MEDIAN,eeg,0.06735
SVM+Top3 - MEAN,HTRU,0.0170333333333333
SVM+Top3 - MEDIAN,HTRU,0.0120999999999999
SVM+Top3 - MEAN,jm1-processed,0.0640166666666666
SVM+Top3 - MEDIAN,jm1-processed,0.05695
SVM+Top3 - MEAN,letter-recognition,0.1801333333333333
SVM+Top3 - MEDIAN,letter-recognition,0.0446499999999999
SVM+Top3 - MEAN,magic,0.0324
SVM+Top3 - MEDIAN,magic,0.0232499999999999
SVM+Top3 - MEAN,mozilla,0.0142499999999999
SVM+Top3 - MEDIAN,mozilla,0.0115499999999999
SVM+Top3 - MEAN,namao,0.0082333333333333
SVM+Top3 - MEDIAN,namao,0.0060999999999999
SVM+Top3 - MEAN,occupancy,0.0053333333333333
SVM+Top3 - MEDIAN,occupancy,0.0024
SVM+Top3 - MEAN,phoneme,0.0409333333333333
SVM+Top3 - MEDIAN,phoneme,0.03895
SVM+Top3 - MEAN,spambase,0.01015
SVM+Top3 - MEDIAN,spambase,0.0082499999999999
SVM+Top3 - MEAN,winetype,0.0023166666666666
SVM+Top3 - MEDIAN,winetype,0.00235
Random Forests+Top5 - MEAN,1043_ada_agnostic,0.04565999999999999
Random Forests+Top5 - MEDIAN,1043_ada_agnostic,0.03865000000000001
Random Forests+Top5 - MEAN,1048_jEdit_4,0.08947000000000001
Random Forests+Top5 - MEDIAN,1048_jEdit_4,0.09505
Random Forests+Top5 - MEAN,1049_pc4,0.06018999999999998
Random Forests+Top5 - MEDIAN,1049_pc4,0.0259
Random Forests+Top5 - MEAN,1050_pc3,0.21970000000000006
Random Forests+Top5 - MEDIAN,1050_pc3,0.21005
Random Forests+Top5 - MEAN,1054_mc2,0.059319999999999984
Random Forests+Top5 - MEDIAN,1054_mc2,0.03299999999999999
Random Forests+Top5 - MEAN,1056_mc1,0.15883
Random Forests+Top5 - MEDIAN,1056_mc1,0.1515
Random Forests+Top5 - MEAN,1061_ar4,0.26304
Random Forests+Top5 - MEDIAN,1061_ar4,0.1641
Random Forests+Top5 - MEAN,1065_kc3,0.3112399999999999
Random Forests+Top5 - MEDIAN,1065_kc3,0.32494999999999996
Random Forests+Top5 - MEAN,1066_kc1-binary,0.02640999999999998
Random Forests+Top5 - MEDIAN,1066_kc1-binary,0.031599999999999996
Random Forests+Top5 - MEAN,1068_pc1,0.30943000000000004
Random Forests+Top5 - MEDIAN,1068_pc1,0.24840000000000004
Random Forests+Top5 - MEAN,1069_pc2,0.461
Random Forests+Top5 - MEDIAN,1069_pc2,0.47654999999999986
Random Forests+Top5 - MEAN,1071_mw1,0.29006999999999994
Random Forests+Top5 - MEDIAN,1071_mw1,0.29895
Random Forests+Top5 - MEAN,1073_jEdit_4,0.11987999999999999
Random Forests+Top5 - MEDIAN,1073_jEdit_4,0.11945000000000001
Random Forests+Top5 - MEAN,1075_datatrieve,0.46235
Random Forests+Top5 - MEDIAN,1075_datatrieve,0.4739999999999999
Random Forests+Top5 - MEAN,1115_teachingAssistant,0.27218000000000003
Random Forests+Top5 - MEDIAN,1115_teachingAssistant,0.27590000000000003
Random Forests+Top5 - MEAN,1121_badges2,0.005230000000000003
Random Forests+Top5 - MEDIAN,1121_badges2,0.0
Random Forests+Top5 - MEAN,1167_pc1_req,0.10774999999999998
Random Forests+Top5 - MEDIAN,1167_pc1_req,0.1213
Random Forests+Top5 - MEAN,11_balance-scale,0.02368999999999997
